timestamp,region,demand,generation
2024-01-03T14,CAR,37533.0,35815.0
2024-01-03T14,CENT,36390.0,36641.0
2024-01-03T14,CHPD,290.0,558.0
2024-01-03T14,CISO,20947.0,18630.0
2024-01-03T14,CPLE,10680.0,9572.0
2024-01-03T14,CPLW,925.0,653.0
2024-01-03T14,DOPD,307.0,437.0
2024-01-03T14,DUK,17673.0,18205.0
2024-01-03T14,EPE,945.0,586.0
2024-01-03T14,ERCO,51737.0,51733.0
2024-01-03T14,FLA,30696.0,31254.0
2024-01-03T14,FMPP,2163.0,2103.0
2024-01-03T14,FPC,7432.0,5760.0
2024-01-03T14,FPL,15386.0,16827.0
2024-01-03T14,GCPD,707.0,1097.0
2024-01-03T14,GVL,278.0,239.0
2024-01-03T14,HST,43.0,0.0
2024-01-03T14,IID,277.0,604.0
2024-01-03T14,IPCO,2100.0,1861.0
2024-01-03T14,ISNE,15164.0,12930.0
2024-01-03T14,JEA,2138.0,1553.0
2024-01-03T14,LDWP,2300.0,1642.0
2024-01-03T14,LGEE,5609.0,5377.0
2024-01-03T14,MIDA,109063.0,111985.0
2024-01-03T14,MIDW,91167.0,92451.0
2024-01-03T14,MISO,81660.0,83199.0
2024-01-03T14,NE,15164.0,12930.0
2024-01-03T14,NEVP,3899.0,3634.0
2024-01-03T14,NW,43125.0,39924.0
2024-01-03T14,NWMT,1582.0,2194.0
2024-01-03T14,NY,18858.0,16500.0
2024-01-03T14,NYIS,18858.0,16500.0
2024-01-03T14,PACE,6098.0,5219.0
2024-01-03T14,PACW,2553.0,266.0
2024-01-03T14,PGE,2606.0,1144.0
2024-01-03T14,PJM,109063.0,111985.0
2024-01-03T14,PNM,1850.0,1502.0
2024-01-03T14,PSCO,5417.0,5666.0
2024-01-03T14,PSEI,3036.0,1196.0
2024-01-03T14,SC,4270.0,3185.0
2024-01-03T14,SCEG,3985.0,4097.0
2024-01-03T14,SCL,1123.0,273.0
2024-01-03T14,SE,36628.0,37433.0
2024-01-03T14,SEC,346.0,1763.0
2024-01-03T14,SOCO,36628.0,36656.0
2024-01-03T14,SPA,44.0,952.0
2024-01-03T14,SRP,3596.0,7920.0
2024-01-03T14,SW,12812.0,15505.0
2024-01-03T14,SWPP,36346.0,35689.0
2024-01-03T14,TAL,408.0,409.0
2024-01-03T14,TEC,2502.0,2600.0
2024-01-03T14,TEN,25384.0,24866.0
2024-01-03T14,TEPC,1692.0,1586.0
2024-01-03T14,TEX,51737.0,51733.0
2024-01-03T14,TIDC,272.0,264.0
2024-01-03T14,TPWR,580.0,257.0
2024-01-03T14,TVA,25384.0,24866.0
2024-01-03T14,US48,534063.0,529562.0
2024-01-03T14,WACM,3854.0,4766.0
2024-01-03T14,WALC,812.0,978.0
2024-01-03T14,WAUW,103.0,63.0
2024-01-03T15,AECI,3789.0,3940.0
2024-01-03T15,AVA,1671.0,1023.0
2024-01-03T15,AZPS,4079.0,2465.0
2024-01-03T15,BANC,1877.0,1474.0
2024-01-03T15,BPAT,7958.0,9790.0
2024-01-03T15,CAL,26786.0,23763.0
2024-01-03T15,CAR,34294.0,32717.0
2024-01-03T15,CENT,36463.0,36266.0
2024-01-03T15,CHPD,318.0,873.0
2024-01-03T15,CISO,21893.0,19440.0
2024-01-03T15,CPLE,9470.0,9493.0
2024-01-03T15,CPLW,866.0,566.0
2024-01-03T15,DOPD,320.0,512.0
2024-01-03T15,DUK,16436.0,16022.0
2024-01-03T15,EPE,968.0,620.0
2024-01-03T15,ERCO,52299.0,52303.0
2024-01-03T15,FLA,29948.0,30566.0
2024-01-03T15,FMPP,2106.0,2063.0
2024-01-03T15,FPC,7023.0,5390.0
2024-01-03T15,FPL,15389.0,16800.0
2024-01-03T15,GCPD,730.0,1362.0
2024-01-03T15,GVL,265.0,228.0
2024-01-03T15,HST,44.0,0.0
2024-01-03T15,IID,304.0,599.0
2024-01-03T15,IPCO,2227.0,1922.0
2024-01-03T15,ISNE,14271.0,12585.0
2024-01-03T15,JEA,2000.0,1455.0
2024-01-03T15,LDWP,2417.0,1962.0
2024-01-03T15,LGEE,5466.0,5136.0
2024-01-03T15,MIDA,105018.0,108893.0
2024-01-03T15,MIDW,91148.0,91308.0
2024-01-03T15,MISO,81893.0,82232.0
2024-01-03T15,NE,14271.0,12585.0
2024-01-03T15,NEVP,4096.0,3733.0
2024-01-03T15,NW,46264.0,43079.0
2024-01-03T15,NWMT,1673.0,2201.0
2024-01-03T15,NY,18654.0,16163.0
2024-01-03T15,NYIS,18654.0,16163.0
2024-01-03T15,PACE,6410.0,5151.0
2024-01-03T15,PACW,2849.0,267.0
2024-01-03T15,PGE,2870.0,1165.0
2024-01-03T15,PJM,105018.0,108893.0
2024-01-03T15,PNM,1878.0,1626.0
2024-01-03T15,PSCO,5684.0,5892.0
2024-01-03T15,PSEI,3371.0,1211.0
2024-01-03T15,SC,3899.0,2741.0
2024-01-03T15,SCEG,3623.0,3792.0
2024-01-03T15,SCL,1234.0,337.0
2024-01-03T15,SE,35606.0,36009.0
2024-01-03T15,SEC,321.0,1730.0
2024-01-03T15,SOCO,35606.0,35301.0
2024-01-03T15,SPA,21.0,927.0
2024-01-03T15,SRP,3732.0,8059.0
2024-01-03T15,SW,13184.0,15909.0
2024-01-03T15,SWPP,36442.0,35339.0
2024-01-03T15,TAL,390.0,392.0
2024-01-03T15,TEC,2410.0,2508.0
2024-01-03T15,TEN,24717.0,24381.0
2024-01-03T15,TEPC,1739.0,1620.0
2024-01-03T15,TEX,52299.0,52303.0
2024-01-03T15,TIDC,295.0,288.0
2024-01-03T15,TPWR,629.0,406.0
2024-01-03T15,TVA,24717.0,24381.0
2024-01-03T15,US48,528651.0,523941.0
2024-01-03T15,WACM,4120.0,5080.0
2024-01-03T15,WALC,788.0,943.0
2024-01-03T15,WAUW,104.0,64.0
2024-01-03T16,AECI,3536.0,3835.0
2024-01-03T16,AVA,1743.0,1204.0
2024-01-03T16,AZPS,3972.0,2399.0
2024-01-03T16,BANC,2001.0,1516.0
2024-01-03T16,BPAT,8329.0,10389.0
2024-01-03T16,CAL,28798.0,25490.0
2024-01-03T16,CAR,30989.0,30628.0
2024-01-03T16,CENT,35760.0,35190.0
2024-01-03T16,CHPD,327.0,894.0
2024-01-03T16,CISO,23583.0,21026.0
2024-01-03T16,CPLE,8285.0,9267.0
2024-01-03T16,CPLW,817.0,552.0
2024-01-03T16,DOPD,331.0,475.0
2024-01-03T16,DUK,15140.0,14822.0
2024-01-03T16,EPE,947.0,857.0
2024-01-03T16,ERCO,52678.0,52752.0
2024-01-03T16,FLA,28629.0,29312.0
2024-01-03T16,FMPP,2026.0,1977.0
2024-01-03T16,FPC,6535.0,5005.0
2024-01-03T16,FPL,14994.0,16245.0
2024-01-03T16,GCPD,737.0,1485.0
2024-01-03T16,GVL,251.0,220.0
2024-01-03T16,HST,46.0,0.0
2024-01-03T16,IID,320.0,631.0
2024-01-03T16,IPCO,2276.0,1887.0
2024-01-03T16,ISNE,13649.0,12202.0
2024-01-03T16,JEA,1817.0,1293.0
2024-01-03T16,LDWP,2590.0,2021.0
2024-01-03T16,LGEE,5210.0,4719.0
2024-01-03T16,MIDA,101422.0,104192.0
2024-01-03T16,MIDW,90113.0,89929.0
2024-01-03T16,MISO,81367.0,81375.0
2024-01-03T16,NE,13649.0,12202.0
2024-01-03T16,NEVP,4219.0,4063.0
2024-01-03T16,NW,47777.0,44914.0
2024-01-03T16,NWMT,1666.0,2192.0
2024-01-03T16,NY,18490.0,16265.0
2024-01-03T16,NYIS,18490.0,16265.0
2024-01-03T16,PACE,6431.0,5251.0
2024-01-03T16,PACW,3024.0,255.0
2024-01-03T16,PGE,3069.0,1130.0
2024-01-03T16,PJM,101422.0,104192.0
2024-01-03T16,PNM,1852.0,1742.0
2024-01-03T16,PSCO,5767.0,6293.0
2024-01-03T16,PSEI,3612.0,1209.0
2024-01-03T16,SC,3451.0,2442.0
2024-01-03T16,SCEG,3296.0,3442.0
2024-01-03T16,SCL,1334.0,453.0
2024-01-03T16,SE,34157.0,34325.0
2024-01-03T16,SEC,285.0,1732.0
2024-01-03T16,SOCO,34157.0,33836.0
2024-01-03T16,SPA,25.0,800.0
2024-01-03T16,SRP,3616.0,8193.0
2024-01-03T16,SW,12770.0,16523.0
2024-01-03T16,SWPP,35735.0,34390.0
2024-01-03T16,TAL,368.0,418.0
2024-01-03T16,TEC,2307.0,2422.0
2024-01-03T16,TEN,24124.0,23741.0
2024-01-03T16,TEPC,1639.0,1811.0
2024-01-03T16,TEX,52678.0,52752.0
2024-01-03T16,TIDC,304.0,296.0
2024-01-03T16,TPWR,673.0,437.0
2024-01-03T16,TVA,24124.0,23741.0
2024-01-03T16,US48,519356.0,515463.0
2024-01-03T16,WACM,4130.0,5064.0
2024-01-03T16,WALC,744.0,950.0
2024-01-03T16,WAUW,109.0,65.0
2024-01-03T17,AECI,3289.0,3786.0
2024-01-03T17,AVA,1766.0,1149.0
2024-01-03T17,AZPS,3627.0,2481.0
2024-01-03T17,BANC,2065.0,1597.0
2024-01-03T17,BPAT,8382.0,10439.0
2024-01-03T17,CAL,30415.0,26561.0
2024-01-03T17,CAR,28758.0,28787.0
2024-01-03T17,CENT,35013.0,34181.0
2024-01-03T17,CHPD,327.0,944.0
2024-01-03T17,CISO,24968.0,21841.0
2024-01-03T17,CPLE,7535.0,8702.0
2024-01-03T17,CPLW,748.0,556.0
2024-01-03T17,DOPD,327.0,433.0
2024-01-03T17,DUK,14188.0,13827.0
2024-01-03T17,EPE,906.0,830.0
2024-01-03T17,ERCO,52244.0,52323.0
2024-01-03T17,FLA,27458.0,28249.0
2024-01-03T17,FMPP,1950.0,1939.0
2024-01-03T17,FPC,6180.0,4814.0
2024-01-03T17,FPL,14595.0,15701.0
2024-01-03T17,GCPD,734.0,1407.0
2024-01-03T17,GVL,231.0,202.0
2024-01-03T17,HST,48.0,0.0
2024-01-03T17,IID,332.0,739.0
2024-01-03T17,IPCO,2285.0,1703.0
2024-01-03T17,ISNE,13396.0,12060.0
2024-01-03T17,JEA,1631.0,1127.0
2024-01-03T17,LDWP,2748.0,2098.0
2024-01-03T17,LGEE,5006.0,4545.0
2024-01-03T17,MIDA,99789.0,103443.0
2024-01-03T17,MIDW,88661.0,88589.0
2024-01-03T17,MISO,80366.0,80258.0
2024-01-03T17,NE,13396.0,12060.0
2024-01-03T17,NEVP,4285.0,4154.0
2024-01-03T17,NW,47591.0,44059.0
2024-01-03T17,NWMT,1634.0,2219.0
2024-01-03T17,NY,18404.0,16047.0
2024-01-03T17,NYIS,18404.0,16047.0
2024-01-03T17,PACE,6268.0,5078.0
2024-01-03T17,PACW,3031.0,278.0
2024-01-03T17,PGE,3113.0,1096.0
2024-01-03T17,PJM,99789.0,103443.0
2024-01-03T17,PNM,1771.0,1888.0
2024-01-03T17,PSCO,5533.0,6147.0
2024-01-03T17,PSEI,3669.0,1204.0
2024-01-03T17,SC,3183.0,2313.0
2024-01-03T17,SCEG,3104.0,3285.0
2024-01-03T17,SCL,1354.0,523.0
2024-01-03T17,SE,33467.0,33147.0
2024-01-03T17,SEC,242.0,1737.0
2024-01-03T17,SOCO,33467.0,33112.0
2024-01-03T17,SPA,27.0,653.0
2024-01-03T17,SRP,3419.0,7513.0
2024-01-03T17,SW,11971.0,16153.0
2024-01-03T17,SWPP,34986.0,33528.0
2024-01-03T17,TAL,354.0,404.0
2024-01-03T17,TEC,2227.0,2325.0
2024-01-03T17,TEN,23364.0,22779.0
2024-01-03T17,TEPC,1502.0,1968.0
2024-01-03T17,TEX,52244.0,52323.0
2024-01-03T17,TIDC,302.0,286.0
2024-01-03T17,TPWR,685.0,361.0
2024-01-03T17,TVA,23364.0,22779.0
2024-01-03T17,US48,510531.0,506378.0
2024-01-03T17,WACM,4090.0,4812.0
2024-01-03T17,WALC,746.0,975.0
2024-01-03T17,WAUW,108.0,65.0
2024-01-03T18,AECI,3105.0,3683.0
2024-01-03T18,AVA,1760.0,1232.0
2024-01-03T18,AZPS,3339.0,2417.0
2024-01-03T18,BANC,2089.0,1591.0
2024-01-03T18,BPAT,8245.0,9782.0
2024-01-03T18,CAL,30970.0,27883.0
2024-01-03T18,CAR,27623.0,27971.0
2024-01-03T18,CENT,34101.0,33616.0
2024-01-03T18,CHPD,320.0,977.0
2024-01-03T18,CISO,25498.0,23262.0
2024-01-03T18,CPLE,7086.0,8372.0
2024-01-03T18,CPLW,722.0,555.0
2024-01-03T18,DOPD,321.0,454.0
2024-01-03T18,DUK,13643.0,13490.0
2024-01-03T18,EPE,870.0,816.0
2024-01-03T18,ERCO,50969.0,51095.0
2024-01-03T18,FLA,26527.0,27333.0
2024-01-03T18,FMPP,1885.0,1891.0
2024-01-03T18,FPC,5811.0,4469.0
2024-01-03T18,FPL,14361.0,15458.0
2024-01-03T18,GCPD,730.0,997.0
2024-01-03T18,GVL,219.0,207.0
2024-01-03T18,HST,49.0,0.0
2024-01-03T18,IID,334.0,817.0
2024-01-03T18,IPCO,2272.0,1567.0
2024-01-03T18,ISNE,13832.0,12317.0
2024-01-03T18,JEA,1498.0,993.0
2024-01-03T18,LDWP,2748.0,1905.0
2024-01-03T18,LGEE,4874.0,4431.0
2024-01-03T18,MIDA,99100.0,102641.0
2024-01-03T18,MIDW,87318.0,87791.0
2024-01-03T18,MISO,79339.0,79677.0
2024-01-03T18,NE,13832.0,12317.0
2024-01-03T18,NEVP,4416.0,4209.0
2024-01-03T18,NW,47079.0,42222.0
2024-01-03T18,NWMT,1622.0,2210.0
2024-01-03T18,NY,18398.0,16116.0
2024-01-03T18,NYIS,18398.0,16116.0
2024-01-03T18,PACE,6203.0,4957.0
2024-01-03T18,PACW,2993.0,348.0
2024-01-03T18,PGE,3121.0,1061.0
2024-01-03T18,PJM,99100.0,102641.0
2024-01-03T18,PNM,1689.0,1740.0
2024-01-03T18,PSCO,5270.0,5685.0
2024-01-03T18,PSEI,3619.0,1194.0
2024-01-03T18,SC,3072.0,2179.0
2024-01-03T18,SCEG,3100.0,3272.0
2024-01-03T18,SCL,1366.0,541.0
2024-01-03T18,SE,33035.0,32496.0
2024-01-03T18,SEC,214.0,1671.0
2024-01-03T18,SOCO,33035.0,32496.0
2024-01-03T18,SPA,19.0,401.0
2024-01-03T18,SRP,3239.0,7394.0
2024-01-03T18,SW,11298.0,15691.0
2024-01-03T18,SWPP,34082.0,33215.0
2024-01-03T18,TAL,333.0,384.0
2024-01-03T18,TEC,2157.0,2260.0
2024-01-03T18,TEN,22752.0,22003.0
2024-01-03T18,TEPC,1370.0,1959.0
2024-01-03T18,TEX,50969.0,51095.0
2024-01-03T18,TIDC,301.0,308.0
2024-01-03T18,TPWR,678.0,334.0
2024-01-03T18,TVA,22752.0,22003.0
2024-01-03T18,US48,503003.0,499176.0
2024-01-03T18,WACM,4036.0,4649.0
2024-01-03T18,WALC,791.0,871.0
2024-01-03T18,WAUW,107.0,64.0
2024-01-03T19,AECI,2937.0,3692.0
2024-01-03T19,AVA,1742.0,1225.0
2024-01-03T19,AZPS,3177.0,2384.0
2024-01-03T19,BANC,2061.0,1581.0
2024-01-03T19,BPAT,8097.0,9705.0
2024-01-03T19,CAL,30658.0,27947.0
2024-01-03T19,CAR,27329.0,27555.0
2024-01-03T19,CENT,33135.0,32768.0
2024-01-03T19,CHPD,317.0,966.0
2024-01-03T19,CISO,25244.0,23672.0
2024-01-03T19,CPLE,6939.0,8064.0
2024-01-03T19,CPLW,710.0,555.0
2024-01-03T19,DOPD,317.0,366.0
2024-01-03T19,DUK,13514.0,13381.0
2024-01-03T19,EPE,840.0,772.0
2024-01-03T19,ERCO,49878.0,50004.0
2024-01-03T19,FLA,25770.0,26585.0
2024-01-03T19,FMPP,1820.0,1850.0
2024-01-03T19,FPC,5503.0,4246.0
2024-01-03T19,FPL,14178.0,15199.0
2024-01-03T19,GCPD,725.0,870.0
2024-01-03T19,GVL,209.0,230.0
2024-01-03T19,HST,50.0,0.0
2024-01-03T19,IID,340.0,832.0
2024-01-03T19,IPCO,2244.0,1514.0
2024-01-03T19,ISNE,14300.0,12335.0
2024-01-03T19,JEA,1415.0,916.0
2024-01-03T19,LDWP,2708.0,1542.0
2024-01-03T19,LGEE,4776.0,4322.0
2024-01-03T19,MIDA,98981.0,102670.0
2024-01-03T19,MIDW,86306.0,87262.0
2024-01-03T19,MISO,78593.0,79248.0
2024-01-03T19,NE,14300.0,12335.0
2024-01-03T19,NEVP,4501.0,3927.0
2024-01-03T19,NW,46486.0,41047.0
2024-01-03T19,NWMT,1581.0,2210.0
2024-01-03T19,NY,18556.0,16145.0
2024-01-03T19,NYIS,18556.0,16145.0
2024-01-03T19,PACE,6179.0,4946.0
2024-01-03T19,PACW,2929.0,393.0
2024-01-03T19,PGE,3115.0,993.0
2024-01-03T19,PJM,98981.0,102670.0
2024-01-03T19,PNM,1630.0,1712.0
2024-01-03T19,PSCO,5102.0,5367.0
2024-01-03T19,PSEI,3552.0,1048.0
2024-01-03T19,SC,3028.0,2127.0
2024-01-03T19,SCEG,3138.0,3327.0
2024-01-03T19,SCL,1317.0,468.0
2024-01-03T19,SE,32874.0,32406.0
2024-01-03T19,SEC,204.0,1591.0
2024-01-03T19,SOCO,32874.0,32406.0
2024-01-03T19,SPA,21.0,394.0
2024-01-03T19,SRP,3220.0,7196.0
2024-01-03T19,SW,10922.0,15299.0
2024-01-03T19,SWPP,33114.0,32374.0
2024-01-03T19,TAL,329.0,380.0
2024-01-03T19,TEC,2062.0,2173.0
2024-01-03T19,TEN,22285.0,21403.0
2024-01-03T19,TEPC,1292.0,1954.0
2024-01-03T19,TEX,49878.0,50004.0
2024-01-03T19,TIDC,305.0,320.0
2024-01-03T19,TPWR,655.0,334.0
2024-01-03T19,TVA,22285.0,21403.0
2024-01-03T19,US48,497480.0,493426.0
2024-01-03T19,WACM,4007.0,4614.0
2024-01-03T19,WALC,763.0,793.0
2024-01-03T19,WAUW,106.0,61.0
2024-01-03T20,AECI,2810.0,3622.0
2024-01-03T20,AVA,1721.0,1209.0
2024-01-03T20,AZPS,3090.0,2372.0
2024-01-03T20,BANC,2042.0,1568.0
2024-01-03T20,BPAT,7918.0,9368.0
2024-01-03T20,CAL,29966.0,27886.0
2024-01-03T20,CAR,27441.0,27500.0
2024-01-03T20,CENT,32533.0,32173.0
2024-01-03T20,CHPD,311.0,976.0
2024-01-03T20,CISO,24591.0,23621.0
2024-01-03T20,CPLE,7000.0,7930.0
2024-01-03T20,CPLW,696.0,556.0
2024-01-03T20,DOPD,310.0,359.0
2024-01-03T20,DUK,13509.0,13412.0
2024-01-03T20,EPE,820.0,709.0
2024-01-03T20,ERCO,48670.0,48796.0
2024-01-03T20,FLA,25362.0,26153.0
2024-01-03T20,FMPP,1797.0,1808.0
2024-01-03T20,FPC,5355.0,4088.0
2024-01-03T20,FPL,14042.0,15115.0
2024-01-03T20,GCPD,718.0,878.0
2024-01-03T20,GVL,206.0,230.0
2024-01-03T20,HST,52.0,0.0
2024-01-03T20,IID,345.0,737.0
2024-01-03T20,IPCO,2220.0,1464.0
2024-01-03T20,ISNE,14748.0,12721.0
2024-01-03T20,JEA,1393.0,869.0
2024-01-03T20,LDWP,2681.0,1636.0
2024-01-03T20,LGEE,4716.0,4264.0
2024-01-03T20,MIDA,98273.0,101986.0
2024-01-03T20,MIDW,85276.0,86686.0
2024-01-03T20,MISO,77750.0,78800.0
2024-01-03T20,NE,14748.0,12721.0
2024-01-03T20,NEVP,4472.0,3921.0
2024-01-03T20,NW,45912.0,40632.0
2024-01-03T20,NWMT,1548.0,2210.0
2024-01-03T20,NY,18740.0,16509.0
2024-01-03T20,NYIS,18740.0,16509.0
2024-01-03T20,PACE,6219.0,5030.0
2024-01-03T20,PACW,2863.0,371.0
2024-01-03T20,PGE,3061.0,1016.0
2024-01-03T20,PJM,98273.0,101986.0
2024-01-03T20,PNM,1560.0,1779.0
2024-01-03T20,PSCO,5038.0,5152.0
2024-01-03T20,PSEI,3494.0,1036.0
2024-01-03T20,SC,3050.0,2141.0
2024-01-03T20,SCEG,3186.0,3358.0
2024-01-03T20,SCL,1307.0,512.0
2024-01-03T20,SE,32296.0,31957.0
2024-01-03T20,SEC,195.0,1565.0
2024-01-03T20,SOCO,32296.0,31957.0
2024-01-03T20,SPA,35.0,398.0
2024-01-03T20,SRP,3171.0,6780.0
2024-01-03T20,SW,10628.0,14770.0
2024-01-03T20,SWPP,32498.0,31775.0
2024-01-03T20,TAL,324.0,375.0
2024-01-03T20,TEC,1998.0,2103.0
2024-01-03T20,TEN,21895.0,21066.0
2024-01-03T20,TEPC,1235.0,1886.0
2024-01-03T20,TEX,48670.0,48796.0
2024-01-03T20,TIDC,307.0,324.0
2024-01-03T20,TPWR,656.0,328.0
2024-01-03T20,TVA,21895.0,21066.0
2024-01-03T20,US48,491740.0,488835.0
2024-01-03T20,WACM,3955.0,4683.0
2024-01-03T20,WALC,752.0,754.0
2024-01-03T20,WAUW,101.0,61.0
2024-01-03T21,AECI,2752.0,3631.0
2024-01-03T21,AVA,1707.0,1030.0
2024-01-03T21,AZPS,3230.0,2300.0
2024-01-03T21,BANC,2008.0,1596.0
2024-01-03T21,BPAT,7765.0,9225.0
2024-01-03T21,CAL,28866.0,27451.0
2024-01-03T21,CAR,27715.0,27861.0
2024-01-03T21,CENT,31975.0,31663.0
2024-01-03T21,CHPD,294.0,929.0
2024-01-03T21,CISO,23535.0,23002.0
2024-01-03T21,CPLE,7181.0,7871.0
2024-01-03T21,CPLW,701.0,555.0
2024-01-03T21,DOPD,305.0,358.0
2024-01-03T21,DUK,13625.0,13796.0
2024-01-03T21,EPE,813.0,752.0
2024-01-03T21,ERCO,47517.0,47643.0
2024-01-03T21,FLA,25407.0,26150.0
2024-01-03T21,FMPP,1808.0,1818.0
2024-01-03T21,FPC,5458.0,4142.0
2024-01-03T21,FPL,13944.0,15039.0
2024-01-03T21,GCPD,708.0,880.0
2024-01-03T21,GVL,212.0,243.0
2024-01-03T21,HST,52.0,0.0
2024-01-03T21,IID,341.0,729.0
2024-01-03T21,IPCO,2200.0,1464.0
2024-01-03T21,ISNE,15013.0,12798.0
2024-01-03T21,JEA,1362.0,872.0
2024-01-03T21,LDWP,2678.0,1785.0
2024-01-03T21,LGEE,4640.0,4197.0
2024-01-03T21,MIDA,98378.0,101625.0
2024-01-03T21,MIDW,84297.0,86216.0
2024-01-03T21,MISO,76905.0,78388.0
2024-01-03T21,NE,15013.0,12798.0
2024-01-03T21,NEVP,4342.0,3957.0
2024-01-03T21,NW,45324.0,40539.0
2024-01-03T21,NWMT,1540.0,2230.0
2024-01-03T21,NY,19030.0,16631.0
2024-01-03T21,NYIS,19030.0,16631.0
2024-01-03T21,PACE,6118.0,5170.0
2024-01-03T21,PACW,2811.0,376.0
2024-01-03T21,PGE,3006.0,1019.0
2024-01-03T21,PJM,98378.0,101625.0
2024-01-03T21,PNM,1553.0,1798.0
2024-01-03T21,PSCO,5042.0,5179.0
2024-01-03T21,PSEI,3459.0,1024.0
2024-01-03T21,SC,3078.0,2185.0
2024-01-03T21,SCEG,3130.0,3327.0
2024-01-03T21,SCL,1299.0,557.0
2024-01-03T21,SE,32101.0,31802.0
2024-01-03T21,SEC,195.0,1587.0
2024-01-03T21,SOCO,32101.0,31802.0
2024-01-03T21,SPA,20.0,394.0
2024-01-03T21,SRP,3169.0,6693.0
2024-01-03T21,SW,10787.0,14599.0
2024-01-03T21,SWPP,31955.0,31269.0
2024-01-03T21,TAL,332.0,383.0
2024-01-03T21,TEC,2044.0,2066.0
2024-01-03T21,TEN,21503.0,20659.0
2024-01-03T21,TEPC,1284.0,1835.0
2024-01-03T21,TEX,47517.0,47643.0
2024-01-03T21,TIDC,304.0,339.0
2024-01-03T21,TPWR,650.0,312.0
2024-01-03T21,TVA,21503.0,20659.0
2024-01-03T21,US48,487913.0,485637.0
2024-01-03T21,WACM,3977.0,4689.0
2024-01-03T21,WALC,738.0,733.0
2024-01-03T21,WAUW,101.0,59.0
2024-01-03T22,AECI,2777.0,3700.0
2024-01-03T22,AVA,1690.0,1037.0
2024-01-03T22,AZPS,3297.0,2196.0
2024-01-03T22,BANC,2019.0,1618.0
2024-01-03T22,BPAT,7669.0,9120.0
2024-01-03T22,CAL,28618.0,27113.0
2024-01-03T22,CAR,28292.0,28271.0
2024-01-03T22,CENT,31675.0,31219.0
2024-01-03T22,CHPD,282.0,828.0
2024-01-03T22,CISO,23240.0,22512.0
2024-01-03T22,CPLE,7484.0,7867.0
2024-01-03T22,CPLW,721.0,554.0
2024-01-03T22,DOPD,292.0,360.0
2024-01-03T22,DUK,13905.0,14211.0
2024-01-03T22,EPE,840.0,769.0
2024-01-03T22,ERCO,47102.0,47227.0
2024-01-03T22,FLA,26028.0,26613.0
2024-01-03T22,FMPP,1844.0,1855.0
2024-01-03T22,FPC,5693.0,4287.0
2024-01-03T22,FPL,14140.0,15146.0
2024-01-03T22,GCPD,708.0,891.0
2024-01-03T22,GVL,217.0,219.0
2024-01-03T22,HST,54.0,0.0
2024-01-03T22,IID,309.0,686.0
2024-01-03T22,IPCO,2195.0,1473.0
2024-01-03T22,ISNE,15949.0,13765.0
2024-01-03T22,JEA,1438.0,956.0
2024-01-03T22,LDWP,2748.0,1995.0
2024-01-03T22,LGEE,4624.0,4209.0
2024-01-03T22,MIDA,100612.0,103374.0
2024-01-03T22,MIDW,84164.0,85575.0
2024-01-03T22,MISO,76763.0,77666.0
2024-01-03T22,NE,15949.0,13765.0
2024-01-03T22,NEVP,4047.0,4058.0
2024-01-03T22,NW,44834.0,40486.0
2024-01-03T22,NWMT,1526.0,2265.0
2024-01-03T22,NY,19757.0,17575.0
2024-01-03T22,NYIS,19757.0,17575.0
2024-01-03T22,PACE,6157.0,5189.0
2024-01-03T22,PACW,2740.0,351.0
2024-01-03T22,PGE,2936.0,1009.0
2024-01-03T22,PJM,100612.0,103374.0
2024-01-03T22,PNM,1561.0,1772.0
2024-01-03T22,PSCO,5199.0,5324.0
2024-01-03T22,PSEI,3438.0,1037.0
2024-01-03T22,SC,3144.0,2255.0
2024-01-03T22,SCEG,3038.0,3225.0
2024-01-03T22,SCL,1297.0,482.0
2024-01-03T22,SE,32322.0,32239.0
2024-01-03T22,SEC,207.0,1621.0
2024-01-03T22,SOCO,32322.0,32239.0
2024-01-03T22,SPA,24.0,399.0
2024-01-03T22,SRP,3203.0,6699.0
2024-01-03T22,SW,11035.0,14533.0
2024-01-03T22,SWPP,31651.0,30820.0
2024-01-03T22,TAL,335.0,381.0
2024-01-03T22,TEC,2100.0,2148.0
2024-01-03T22,TEN,21501.0,20749.0
2024-01-03T22,TEPC,1395.0,1855.0
2024-01-03T22,TEX,47102.0,47227.0
2024-01-03T22,TIDC,302.0,302.0
2024-01-03T22,TPWR,660.0,323.0
2024-01-03T22,TVA,21501.0,20749.0
2024-01-03T22,US48,491889.0,488739.0
2024-01-03T22,WACM,3895.0,4538.0
2024-01-03T22,WALC,739.0,753.0
2024-01-03T22,WAUW,103.0,60.0
2024-01-03T23,AECI,2899.0,3769.0
2024-01-03T23,AVA,1684.0,1045.0
2024-01-03T23,AZPS,3417.0,2160.0
2024-01-03T23,BANC,1955.0,1588.0
2024-01-03T23,BPAT,7604.0,8845.0
2024-01-03T23,CAL,28207.0,26982.0
2024-01-03T23,CAR,29990.0,29778.0
2024-01-03T23,CENT,32010.0,31587.0
2024-01-03T23,CHPD,277.0,828.0
2024-01-03T23,CISO,22838.0,21996.0
2024-01-03T23,CPLE,8065.0,8031.0
2024-01-03T23,CPLW,763.0,558.0
2024-01-03T23,DOPD,289.0,372.0
2024-01-03T23,DUK,14592.0,15204.0
2024-01-03T23,EPE,870.0,769.0
2024-01-03T23,ERCO,47488.0,47562.0
